position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
70,q303,"q303 In general, how would you evaluate the last parliamentary elections that were held on (date of the last elections)?",float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""They were completely free and fair"", ""2"": ""They were free and fair, with some minor breaches"", ""3"": ""They were free and fair, with some major breaches"", ""4"": ""They were not free and fair"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
71,q304a,"q304a Did you vote in the elections for the Constitutional Assembly that were held on February 20, 2014?",float64,0,1199,0,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,,
72,q304,"q304 In general, how would you evaluate the elections for the Constitutional Assembly that were held on February 20, 2014?",float64,0,1199,0,"{""0"": ""Missing"", ""1"": ""They were completely free and fair"", ""2"": ""They were free and fair, with some minor breaches"", ""3"": ""They were free and fair, with some major breaches"", ""4"": ""They were not free and fair"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,,
73,q402,q402 Do you think that the government in your country blocks media coverage of the activities and positions of the opposition in the daily press?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""The government does not block media coverage"", ""2"": ""The government blocks media coverage"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
74,q402a,q402a Do you trust local media outlets now … ?,float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""More than you did in 2010"", ""2"": ""As much as you did in 2010"", ""3"": ""Less than you did in 2010"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
75,q403,"q403 When you wish to read foreign newspapers, magazines, books or to view websites on the internet, do you sometimes find that they are blocked by the government and/or its agencies?",float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""3"": ""I do not follow these media"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
76,q404,"q404 In general, to what extent are you interested in politics?",float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""Very interested"", ""2"": ""Interested"", ""3"": ""Slightly interested"", ""4"": ""Not interested"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
77,q405,q405 To what extent do you follow political news in your country?,float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""I don’t follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
78,q4061,"q406.1 In general, do you follow political news through the television?",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily"", ""2"": ""A few times a week"", ""3"": ""A few times a month"", ""4"": ""Rarely"", ""5"": ""I do not follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
79,q4062,"q406.2 In general, do you follow political news through the daily press?",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily"", ""2"": ""A few times a week"", ""3"": ""A few times a month"", ""4"": ""Rarely"", ""5"": ""I do not follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
80,q4063,"q406.3 In general, do you follow political news through the weekly press?",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily"", ""2"": ""A few times a week"", ""3"": ""A few times a month"", ""4"": ""Rarely"", ""5"": ""I do not follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
81,q4064,"q406.4 In general, do you follow political news through the radio?",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily"", ""2"": ""A few times a week"", ""3"": ""A few times a month"", ""4"": ""Rarely"", ""5"": ""I do not follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
82,q4065,"q406.5 In general, do you follow political news through the internet?",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily"", ""2"": ""A few times a week"", ""3"": ""A few times a month"", ""4"": ""Rarely"", ""5"": ""I do not follow political news at all"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
83,q407,q407. Which of the following sources is most trustworthy with regard to local political news?,float64,1199,0,8,"{""0"": ""Missing"", ""1"": ""The television"", ""2"": ""The radio"", ""3"": ""Newspapers"", ""4"": ""Weekly newspapers nad magazines"", ""5"": ""The internet"", ""6"": ""Text messages (SMS)"", ""7"": ""Other"", ""99998"": ""Don't know"", ""99999"": ""Refuse""}",,,1.0,99999.0
84,q409,q409. Do you use the internet … ?,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Daily or almost daily"", ""2"": ""At least once a week"", ""3"": ""At least once a month"", ""4"": ""A few times a year"", ""5"": ""I do not use the internet"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
85,q4101,q410.1 Do you use the internet in order to find out about political activities taking place in your country?,float64,367,832,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
86,q4102,q410.2 Do you use the internet in order to express your opinion about political issues?,float64,367,832,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
87,q4103,q410.3 Do you use the internet in order to find out about opposing political opinions in your country?,float64,367,832,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
88,q4111,q411.1 Are you a member of or participant in interactive or dialogue-based groups or pages on social networking websites?,float64,367,832,2,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,2.0
89,q4112,q411.2 Are you a member of or participant in dialogue forums on the internet?,float64,367,832,2,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,2.0
90,q4113,q411.3 Are you a member of or participant in a Facebook page?,float64,367,832,2,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,2.0
91,q4114,q411.4 Are you a member of or participant in a Twitter account?,float64,367,832,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
92,q4115,q411.5 Are you a member of or participant in a private blog?,float64,367,832,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
93,q5012,q501.2 Are you a member of a charitable society?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
94,q5013,q501.3 Are you a member of a professional association/trade union?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
95,q5014,q501.4 Are you a member of a youth / cultural / sports organization?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
96,q5015,q501.5 Are you a member of a family / tribal association?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
97,q5016,q501.6 Are you a member of a local development association?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
98,q5017,q501.7 Are you a member of a cooperative association?,float64,0,1199,0,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,,
99,q50110,q501.10 Are you a member of a civil society organization that was not mentioned above?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
100,q50111,q50111 Are you a member of a Popular Committee for protection of the revolution?,float64,1199,0,4,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
101,q501b,q501b. Are you a member of a political party?,float64,1199,0,3,"{""0"": ""Missing"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,8.0
102,q5021,"q502.1 Here is a set of activities that citizens usually take part in. During the past three years, did you attend a meeting to discuss a subject or sign a petition?",float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""Once"", ""2"": ""More than once"", ""3"": ""I have never participated"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
103,q5022,"q502.2 Here is a set of activities that citizens usually take part in. During the past three years, did you participate in a protest, march or sit-in?",float64,1199,0,5,"{""0"": ""Missing"", ""1"": ""Once"", ""2"": ""More than once"", ""3"": ""I have never participated"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
104,q503,"q503. Which of the existing parties is closest to representing your political, social and economic aspirations?",float64,1199,0,17,"{""0"": ""No party represents my aspirations"", ""1"": ""National Liberation Front (FLN)"", ""2"": ""National Rally for Democracy (RND)"", ""3"": ""Movement of Society for Peace (Hamas)"", ""4"": ""Workers' Party (PT)"", ""5"": ""Ennahda (MN)"", ""6"": ""Front of Socialist Forces (FFS)"", ""7"": ""Rally for Culture and Democracy (RCD)"", ""8"": ""Taj"", ""9"": ""Party of the Algerian Renewal (PRA)"", ""10"": ""Algerian National Front (FNA)"", ""11"": ""New Generation (Jil Jadid)"", ""2001"": ""Wafd"", ""2002"": ""Freedom and Justice"", ""2004"": ""Free Egyptians Party"", ""2007"": ""Dignity Party (El Karama)"", ""2013"": ""al-Wasat"", ""2015"": ""Tomorrow Party (al-Ghad)"", ""2017"": ""Building and Development"", ""2018"": ""Nasserite"", ""2022"": ""Strong Egypt Party"", ""2023"": ""al-Nour"", ""2025"": ""al-Rayah"", ""2026"": ""al-Dastour"", ""2027"": ""Popular Current"", ""2029"": ""Gawd al-Thawra"", ""2030"": ""National Salvation Front"", ""2031"": ""al-Watan"", ""2032"": ""Popular bloc"", ""2033"": ""The military followed by the army"", ""2034"": ""al-Tagammu'"", ""2035"": ""The nation"", ""2036"": ""Reform and Development"", ""2037"": ""April 6"", ""3001"": ""National Accord"", ""3002"": ""Communist Party"", ""3003"": ""al-Dawa"", ""3004"": ""al-Ahrar Bloc (Sadarist movement)"", ""3005"": ""Virtue Party"", ""3007"": ""Islamic Supreme Council"", ""3008"": ""State of Law Coalition"", ""3010"": ""Front for National Dialogue"", ""3012"": ""Turkmen Front"", ""3013"": ""Kurdistan Democratic Party"", ""3014"": ""Patriotic Union of Kurdistan"", ""3016"": ""Movement for Change"", ""3017"": ""National Reform Movement"", ""3018"": ""Islamic Party"", ""3021"": ""PUK"", ""3022"": ""Goran"", ""3023"": ""Arab Unionist in Kirkuk"", ""3024"": ""ْUnifying"", ""3025"": ""Iraqi Hizbullah"", ""3026"": ""Coexistence and Brotherhood"", ""3027"": ""Fulfillment of Nineveh"", ""3028"": ""United Nineveh Party"", ""3029"": ""National Movement for Reform and Progress"", ""3504"": ""Muslim Brotherhood"", ""3506"": ""National Current Party"", ""3508"": ""Arab Socialist Ba'ath Party"", ""3518"": ""Islamic Action Front"", ""3519"": ""State Party"", ""3520"": ""al-Wasat Islamic Party"", ""3521"": ""Ba'ath Party"", ""3522"": ""Islamic Current Party"", ""3523"": ""National Union Party"", ""3524"": ""Constitutional Party"", ""3525"": ""Freedom Party"", ""3526"": ""Democratic Party"", ""3527"": ""Tribal"", ""3528"": ""Liberation Party"", ""3529"": ""Islamic Party"", ""3530"": ""Ruhayel Gharaibeh"", ""3531"": ""Party of Arab Freedom and Renewal"", ""3532"": ""Loyalty and Belonging"", ""3533"": ""Economic Party"", ""4001"": ""Islamic Constitutional Movement (Hadas)"", ""4002"": ""Salafi trend"", ""4003"": ""Nationalist trend"", ""4004"": ""Popular trend"", ""4005"": ""Islamic movement"", ""4007"": ""Ruling trend"", ""4502"": ""Free Patriotic Movement"", ""4504"": ""Progressive Socialist Party"", ""4505"": ""Communist"", ""4506"": ""Syrian Social Nationalist Party"", ""4507"": ""Lebanese Forces"", ""4508"": ""El Marada"", ""4509"": ""Future Movement"", ""4510"": ""Amal Movement"", ""4512"": ""Tashnag"", ""4513"": ""Kataeb Party (Phalange)"", ""4514"": ""Hezbollah"", ""4515"": ""National Liberal Party"", ""4517"": ""Lebanese Democratic Party"", ""4520"": ""National Bloc"", ""4522"": ""Union Party"", ""4523"": ""Arab Liberation Party"", ""4525"": ""Green Party"", ""4526"": ""Islamic Group"", ""4527"": ""March 14"", ""4528"": ""Nasserist Party"", ""4529"": ""Promise Party"", ""4530"": ""March 8"", ""4531"": ""Arab Socialist Ba'ath Party"", ""4532"": ""Organization of Communist Action"", ""4533"": ""Azm and Saade Movement"", ""4534"": ""Democratic Left"", ""4535"": ""Nasserist Movement"", ""5001"": ""Justice and Construction Party"", ""5002"": ""National Forces Alliance"", ""5003"": ""Taghyeer Party"", ""5004"": ""Authenticity and Renewal Party"", ""5005"": ""Wasat Party"", ""5006"": ""National Front Party"", ""5007"": ""Authentic Party"", ""5008"": ""National Salvation Front"", ""5009"": ""Political Youth of Libya Bloc"", ""5010"": ""Applying the Law of God"", ""5011"": ""General Libya"", ""5012"": ""Federalist Party"", ""5013"": ""National Centrist Party"", ""5014"": ""Federal Bloc"", ""5015"": ""National Federation"", ""5016"": ""Salvation for the Nation"", ""6001"": ""Socialist Union of Popular Forces"", ""6002"": ""Independence Party"", ""6003"": ""Justice and Development"", ""6004"": ""National Rally of Independents"", ""6005"": ""Popular Movement"", ""6007"": ""Party of Progress and Socialism"", ""6008"": ""Constitutional Union"", ""6010"": ""Front of Democratic Forces"", ""6012"": ""Democratic Vanguard Party"", ""6013"": ""Social Centre Party"", ""6020"": ""Socialist Party"", ""6022"": ""Authenticity and Modernity Party"", ""6025"": ""Moroccan Union for Democracy"", ""6026"": ""Democratic Society Party"", ""6028"": ""Democratic Way"", ""6033"": ""Environment and Sustainable Development Party"", ""7001"": ""The Palestinian People's Party"", ""7002"": ""The Popular Front for the Liberation of Palestine (PFLP)"", ""7003"": ""The Palestinian National Liberation Movement (Fatah)"", ""7004"": ""The Islamic Resistance Movement (Hamas)"", ""7005"": ""The Democratic Front for the Liberation of Palestine (DFLP)"", ""7006"": ""Islamic Jihad"", ""7007"": ""The Palestinian Democratic Union (FIDA)"", ""7008"": ""The Palestinian National Initiative"", ""7009"": ""Independent Islamic candidate"", ""7010"": ""Independent national candidate"", ""7011"": ""The Third Way"", ""7012"": ""Others"", ""9001"": ""National Congress Party"", ""9002"": ""Popular Congress Party / Congress Party of Sudan"", ""9003"": ""National Umma Party"", ""9004"": ""Umma Party (Reform and Renewal)"", ""9006"": ""Democratic Unionist Party (Original)"", ""9007"": ""Communist Party"", ""9010"": ""Arab Socialist Ba'ath Party"", ""9011"": ""Ansar al-Sunna Muhammadiyah"", ""9012"": ""National Congress"", ""9013"": ""Democratic Unionist Party"", ""9014"": ""Sudan People's Liberation Movement - North"", ""9015"": ""Islamic Movement"", ""9017"": ""United People's Front"", ""9020"": ""Sudan People's Liberation Movement"", ""9021"": ""Revolutionary Front"", ""9022"": ""Justice and Equality"", ""10001"": ""Ennahda / Rached Ghannouchi"", ""10003"": ""Democratic Forum for Labour and Liberties (FDTL) / Mustapha Ben Jafar"", ""10004"": ""Congress for the Republic (CPR) / Moncef Marzouki"", ""10007"": ""The Initiative / Kamel Morjane"", ""10022"": ""Nidaa Tounes / Beji Caid Essebsi"", ""10023"": ""Republican Party / Ahmed Nejib Chebbi / Maya Jribi"", ""10024"": ""Al-Massar / Ahmed Brahim"", ""10025"": ""Popular Front / Hamma Hammami / Chokri Belaid"", ""10026"": ""El Aridha Echabiaa / Hachemi Hamdi"", ""10027"": ""Hizb ut-Tahrir / Reda Belhaj"", ""10028"": ""Wafa Movement / Abderraouf Ayadi"", ""10029"": ""People's Movement"", ""10030"": ""Ansar al-Sharia"", ""10031"": ""Zitouna Party"", ""10032"": ""Independent list"", ""10501"": ""General People's Congress (GPC)"", ""10502"": ""al-Islah"", ""10504"": ""Nasserist Unionist People's Organisation"", ""10505"": ""Democratic Nasserist"", ""10508"": ""Socialist"", ""10511"": ""Ansar Allah (Houthis)"", ""10512"": ""al-Haqq Party"", ""10513"": ""Justice and Development Party"", ""10514"": ""Democratic Ba'ath Party"", ""10515"": ""Salafi Rashad Union Party"", ""10516"": ""Iraqi National Ba'ath Party"", ""10517"": ""Faithful Youth Party"", ""10518"": ""National Solidarity Party"", ""10519"": ""Workers' Party"", ""10520"": ""Justice and Freedom Party"", ""10521"": ""Arab Ba'ath Party"", ""10522"": ""Umma Party"", ""10523"": ""Southern Movement"", ""10524"": ""Social Green Party"", ""99994"": ""Missing"", ""99996"": ""Unknown"", ""99998"": ""Don't know"", ""99999"": ""Refuse""}",,,0.0,99999.0
105,q504,"q504 If you were to evaluate the state of democracy and human rights in your country today, would you say that they are ... ?",float64,1199,0,7,"{""0"": ""Missing"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Neither good nor bad"", ""4"": ""Bad"", ""5"": ""Very bad"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
106,q511,"q511 In your opinion, to what extent is your country democratic?",float64,1199,0,14,"{""0"": ""No democracy whatsoever"", ""1"": ""1"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""8"", ""9"": ""9"", ""10"": ""Democratic to the greatest extent possible"", ""94"": ""Missing"", ""96"": ""Not concerned / Not interested"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,99.0
107,q512,"q512 Suppose there was a scale from 0-10 measuring the extent to which democracy is suitable for your country, to what extent do you think democracy is appropriate for your country?",float64,1199,0,14,"{""0"": ""Absolutely inappropriate"", ""1"": ""1"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""8"", ""9"": ""9"", ""10"": ""Completely appropriate"", ""96"": ""Not concerned / Not interested"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,99.0
108,q513,"q513 Suppose that there was a scale from 1-10 to measure the extent of your satisfaction with the government, to what extent are you satisfied with the government’s performance?",float64,1199,0,14,"{""0"": ""Absolutely unsatisfied"", ""1"": ""1"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""8"", ""9"": ""9"", ""10"": ""Completely satisfied"", ""96"": ""Not concerned / Not interested"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,99.0
109,q514,q514 To what extent do you agree or disagree with the following statement? Political reform must be implemented in stages (gradually) (step by step) rather than immediately.,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
110,q5151,"q515.1 There is a difference in opinion among people regarding the most important features of democracy. If you had to choose one, which of the following features would you say is the most important?",float64,1199,0,8,"{""0"": ""Missing"", ""1"": ""The opportunity to change the government through elections"", ""2"": ""Freedom to criticize the government"", ""3"": ""Narrowing the gap between rich and poor"", ""4"": ""Providing basic items (such as food, housing, and clothing) to every individual"", ""5"": ""Equality of political rights between citizens"", ""6"": ""Eliminating financial and administrative corruption"", ""7"": ""Other (specify)"", ""99998"": ""Don't know"", ""99999"": ""Refuse""}",,,1.0,99998.0
111,q5152,"q515.2 There is a difference in opinion among people regarding the most important features of democracy. If you had to choose one, which of the following features would you say is the second most important?",float64,1199,0,8,"{""0"": ""Missing"", ""1"": ""The opportunity to change the government through elections"", ""2"": ""Freedom to criticize the government"", ""3"": ""Narrowing the gap between rich and poor"", ""4"": ""Providing basic items (such as food, housing, and clothing) to every individual"", ""5"": ""Equality of political rights between citizens"", ""6"": ""Eliminating financial and administrative corruption"", ""7"": ""Other (specify)"", ""99998"": ""Don't know"", ""99999"": ""Refuse""}",,,1.0,99998.0
112,q5161,"q516.1 To what extent do you agree or disagree with the following statement? Under a democratic system, the country’s economic performance is weak.",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
113,q5162,q516.2 To what extent do you agree or disagree with the following statement? Democratic regimes are indecisive and full of problems.,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
114,q5163,q516.3 To what extent do you agree or disagree with the following statement? Democratic systems are not effective at maintaining order and stability.,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
115,q5164,"q516.4 To what extent do you agree or disagree with the following statement? A democratic system may have problems, yet it is better than other systems.",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
116,q5165,q516.5 To what extent do you agree or disagree with the following statement? The citizens in your country are not prepared for a democratic system.,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
117,q5167,q516.7 To what extent do you agree or disagree with the following statement? Democracy negatively affects social and ethical values in your country.,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""I strongly agree"", ""2"": ""I somewhat agree"", ""3"": ""I somewhat disagree"", ""4"": ""I strongly disagree"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
118,q5171,q517.1 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A democratic political system,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""Very bad"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
119,q5172,q517.2 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A political system with an authoritarian president who is indifferent to parliament and elections,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Very good"", ""2"": ""Good"", ""3"": ""Bad"", ""4"": ""Very bad"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
120,q5181,"q518.1 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A parliamentary system where nationalist, left wing, right wing and Islamist parties compete in elections",float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
121,q518a2,q518a.2 I will describe different political systems and ask you about each one of them with regard to the country’s governance.  A parliamentary system in which only Islamist parties compete in parliamentary elections,float64,599,600,6,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
122,q518b2,q518b.2 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A parliamentary system based on Islamic law in which only Islamist parties compete in elections,float64,600,599,6,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
123,q5183,q518.3 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A system with a strong authority making decisions without considering electoral results or the opposition,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
124,q5184,q518.4 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A system governed by Islamic law without elections or political parties,float64,1199,0,7,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,0.0,9.0
125,q5185,q518.5 I will describe different political systems and ask you about each one of them with regard to the country’s governance. A parliamentary system in which only non-religious parties compete in parliamentary elections,float64,1199,0,6,"{""0"": ""Missing"", ""1"": ""Very appropriate"", ""2"": ""Appropriate"", ""3"": ""Somewhat appropriate"", ""4"": ""Absolutely inappropriate"", ""8"": ""Don't know"", ""9"": ""Refuse""}",,,1.0,9.0
126,q5201,q520.1 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. Previous political experience,float64,1199,0,10,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,99.0
127,q5202,q520.2 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. Openness to political ideas,float64,1134,65,8,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,7.0
128,q5203,q520.3 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. Hard work and extensive effort,float64,1134,65,8,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,7.0
129,q5204,q520.4 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. The ability to speak publicly and communicate with people,float64,1134,65,8,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,7.0
130,q5206,q520.6 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. Integrity,float64,1134,65,8,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,7.0
131,q5207,q520.7 Arrange the following characteristics in order of their importance for a person to be qualified for political leadership in the country. Piety,float64,1134,65,8,"{""0"": ""Missing"", ""1"": ""Most important"", ""2"": ""2"", ""3"": ""3"", ""4"": ""4"", ""5"": ""5"", ""6"": ""6"", ""7"": ""7"", ""8"": ""Least Important"", ""98"": ""Don't know"", ""99"": ""Refuse""}",,,0.0,7.0
