position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
166,Q537,Q537. Who is your biggest role model?,float64,2399,1,12,"{""1"": ""A family member"", ""2"": ""Sports"", ""3"": ""Cultural figures"", ""4"": ""Royalty"", ""5"": ""Political figures"", ""6"": ""Military figures"", ""7"": ""Religious figures"", ""8"": ""Public commentators"", ""9"": ""Philanthropy"", ""10"": ""Other"", ""11"": ""No one"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
167,Q542,"Q542. In the past year, did you share in, participate in, or attend any online activity whose aim was to solve a problem faced by a community you belong to or a community you care about?",float64,2398,2,4,"{""1"": ""Yes"", ""2"": ""No"", ""97"": ""Do not use internet"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
168,Q543_2,Q543_2. Problem online activity aimed to solve,float64,111,2289,13,"{""1"": ""Coronavirus pandemic"", ""2"": ""Corruption"", ""3"": ""Economic situation"", ""4"": ""Transfer of power"", ""5"": ""Environment"", ""6"": ""Foreign interference"", ""7"": ""Human rights"", ""8"": ""Infrastructure"", ""9"": ""Instability"", ""10"": ""Palestinian question"", ""11"": ""Public services"", ""12"": ""Women’s empowerment"", ""13"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
169,Q543_KUW_2,Q543_KUW_2. Problem online activity aimed to solve,float64,0,2400,0,"{""1"": ""Coronavirus pandemic"", ""2"": ""Corruption"", ""3"": ""Economic situation"", ""4"": ""Transfer of power"", ""5"": ""Environment"", ""6"": ""Foreign interference"", ""7"": ""Human rights"", ""8"": ""Infrastructure"", ""10"": ""Palestinian question"", ""11"": ""Public services"", ""12"": ""Women’s empowerment"", ""13"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
170,Q545,Q545. Which of the following did you hope to accomplish through your participation or attendance in these activities?,float64,111,2289,6,"{""1"": ""Raise awareness"", ""2"": ""Learn"", ""3"": ""Make opinion known"", ""4"": ""Organize event"", ""5"": ""Demand change"", ""6"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,6.0
171,Q532A,"Q532A. During the past year, did you participate in an in-person protest:",float64,2394,6,4,"{""1"": ""Once"", ""2"": ""More than once"", ""3"": ""Never participated"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
172,Q538_2,Q538_2. How frequently do you do the following:,float64,2400,0,4,"{""1"": ""Often"", ""2"": ""Sometimes"", ""3"": ""Never"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
173,Q539_2,Q539_2. Reason for recycling plastic or glass bottles,float64,1422,978,6,"{""1"": ""Protect the environment"", ""2"": ""Cost savings"", ""3"": ""Convenience"", ""4"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
174,Q540_1,Q540_1. Which of the following are the first and second biggest environmental challenges facing your country?,float64,2400,0,13,"{""1"": ""Air quality"", ""2"": ""Pollution of drinking water"", ""3"": ""Pollution of waterways"", ""4"": ""Lack of water resources"", ""5"": ""Trash/waste management"", ""6"": ""Pesticide, fertilizer contamination"", ""7"": ""Hazardous waste contamination"", ""8"": ""Inefficient energy use"", ""9"": ""Climate change"", ""96"": ""All are challenges"", ""97"": ""None of these"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
175,Q540_2,Q540_2. Which of the following are the first and second biggest environmental challenges facing your country?,float64,2254,146,13,"{""1"": ""Air quality"", ""2"": ""Pollution of drinking water"", ""3"": ""Pollution of waterways"", ""4"": ""Lack of water resources"", ""5"": ""Trash/waste management"", ""6"": ""Pesticide, fertilizer contamination"", ""7"": ""Hazardous waste contamination"", ""8"": ""Inefficient energy use"", ""9"": ""Climate change"", ""96"": ""All are challenges"", ""97"": ""None of these"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
176,Q541_1,Q541_1. Lack of environmental awareness among citizens,float64,1192,1208,6,"{""1"": ""To a large extent"", ""2"": ""To a medium extent"", ""3"": ""To a small extent"", ""4"": ""Not at all"", ""97"": ""Not a concern"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
177,Q541_2,Q541_2. Lack of environmental initiatives/spending by the government,float64,1156,1244,7,"{""1"": ""To a large extent"", ""2"": ""To a medium extent"", ""3"": ""To a small extent"", ""4"": ""Not at all"", ""97"": ""Not a concern"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
178,Q546,"Q546. Do you think our national government should do more, less, or about the same amount as it is doing right now to deal with climate change?",float64,2399,1,5,"{""1"": ""More"", ""2"": ""Less"", ""3"": ""About the same"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
179,Q521_1,Q521_1. Freedom to express opinions.,float64,2400,0,6,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""Not guaranteed at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
180,Q521_4,Q521_4. Freedom to participate in peaceful protests and demonstrations.,float64,2396,4,6,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""Not guaranteed at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
181,Q521_2A,Q521_2A. Freedom of the media to criticize the things government does.,float64,1193,1207,6,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""Not guaranteed at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
182,Q521_2B,Q521_2B. Freedom of the press,float64,1156,1244,5,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""Not guaranteed at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
183,Q521_6,Q521_6. Freedom of religion,float64,2397,3,6,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a limited extent"", ""4"": ""Not guaranteed at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
184,Q536_2,"Q536_2. 'During a public emergency, is it justifiable to limit freedom of speech?'",float64,2398,2,5,"{""1"": ""Always"", ""2"": ""Sometimes"", ""3"": ""Never"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
185,Q536_4,"Q536_4. During a public emergency, is it justifiable to censor the media?",float64,2398,2,5,"{""1"": ""Always"", ""2"": ""Sometimes"", ""3"": ""Never"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
186,Q516A,Q516A. I am interested in how you think about the core values underlying any society. Which of these three statements is closest to your own opinion:,float64,2399,1,5,"{""1"": ""Type of gov. doesn’t matter"", ""2"": ""Non-democratic gov. sometimes preferable"", ""3"": ""Democracy always preferable"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
187,Q514A,"Q514A. There is talk about political reform in our country. Do you think we should introduce reforms little by little, all at once, or should there be no reforms at all?",float64,2399,1,5,"{""1"": ""Little by little"", ""2"": ""All at once"", ""3"": ""No reforms at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
188,Q514A_AE,"Q514A_AE. There is talk about reform in our country. Do you think we should introduce reforms little by little, all at once, or should there be no reforms at all?",float64,0,2400,0,"{""1"": ""Little by little"", ""2"": ""All at once"", ""3"": ""No reforms at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
189,Q516_1,"Q516_1. Under a democratic system, the country’s economic performance is weak.",float64,1192,1208,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
190,Q516_2,Q516_2. Democratic regimes are indecisive and full of problems.,float64,1190,1210,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
191,Q516_3,Q516_3. Democratic systems are not effective at maintaining order and stability.,float64,1192,1208,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
192,Q516_4,"Q516_4. Democratic systems may have problems, yet they are better than other systems.",float64,1191,1209,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
193,Q533_3,"Q533_3. As long as a government can solve our country’s economic problems, it does not matter what kind of government we have",float64,2396,4,6,"{""1"": ""Strongly agree"", ""2"": ""Somewhat agree"", ""3"": ""Somewhat disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
194,Q533_4,Q533_4. This country needs a leader who can bend the rules if necessary to get things done.,float64,2395,5,6,"{""1"": ""Strongly agree"", ""2"": ""Somewhat agree"", ""3"": ""Somewhat disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
195,Q533_5,"Q533_5. As long as the government can maintain order and stability in the country, it does not matter whether it is democratic or undemocratic",float64,2396,4,6,"{""1"": ""Strongly agree"", ""2"": ""Somewhat agree"", ""3"": ""Somewhat disagree"", ""4"": ""Strongly disagree"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
196,Q301A,Q301A. Did you vote in the last parliamentary elections?,float64,2400,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
197,Q301B,Q301B. Do you intend to vote in the parliamentary elections?,float64,0,2400,0,"{""1"": ""Yes"", ""2"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
198,Q303A,Q303A. How would you evaluate the last parliamentary elections?,float64,2399,1,5,"{""1"": ""Free and fair"", ""2"": ""Free, fair, minor problems"", ""3"": ""Not free or fair"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
199,Q301C,Q301C. Did you vote in the last local elections?,float64,2397,3,4,"{""1"": ""Yes"", ""2"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
200,Q503A_1,Q503A_1. Which party if any do you feel closest to?,float64,1193,1207,14,"{""0"": ""No party"", ""96"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue"", ""10101"": ""FLN"", ""10102"": ""MSP/Hamas"", ""10103"": ""RND"", ""10104"": ""National Construction Mvt"", ""10105"": ""Workers Party (PT)"", ""10106"": ""Future Front"", ""10107"": ""FJD"", ""10108"": ""FAN"", ""10109"": ""RCD"", ""10501"": ""Nation’s Future Party"", ""10502"": ""Republican People’s Party"", ""10503"": ""New Wafd Party"", ""10504"": ""Free Egyptians Party"", ""10505"": ""Homeland Defenders Party"", ""10506"": ""Al-Nour Party"", ""10507"": ""Conference Party"", ""10508"": ""Al-Tagammu"", ""10509"": ""Modern Egypt Party"", ""10701"": ""Islamic Da’wa Party"", ""10702"": ""Islamic Supreme Council"", ""10703"": ""KDP/PDK"", ""10704"": ""Al-Fatah Alliance"", ""10705"": ""Ba`ath Party"", ""10706"": ""Iraqi Communist Party"", ""10707"": ""Al-Ahrar Bloc"", ""10708"": ""Sairoon Alliance"", ""10709"": ""Victory Alliance"", ""10801"": ""IAF"", ""10802"": ""Jordanian Communist"", ""10803"": ""JASBP"", ""10804"": ""HASHD"", ""10805"": ""Democratic Popular Unity"", ""10806"": ""Al-Mustaqbal"", ""10807"": ""Jordanian Progressive"", ""10808"": ""National Current Party"", ""10809"": ""Freedom Party (Al-Ahrar)"", ""101001"": ""Amal Movement"", ""101002"": ""Free Patriotic Movement"", ""101003"": ""Future Movement"", ""101004"": ""Hezbollah"", ""101005"": ""Kataeb"", ""101006"": ""Lebanese Forces"", ""101007"": ""Progressive Socialist"", ""101008"": ""Lebanese Democratic"", ""101009"": ""PNO"", ""101010"": ""FFS"", ""101101"": ""National Forces Alliance"", ""101102"": ""National Front"", ""101103"": ""JCP"", ""101104"": ""Homeland Party"", ""101105"": ""National Centrist Party"", ""101106"": ""Wadi Al-Hayah Party"", ""101107"": ""NPDW"", ""101108"": ""Democratic Party"", ""101109"": ""Wisdom Party"", ""101201"": ""UPR"", ""101202"": ""RNRD"", ""101203"": ""UDP"", ""101204"": ""UFP"", ""101205"": ""HATEM"", ""101206"": ""ADIL"", ""101207"": ""AND"", ""101208"": ""DPA"", ""101209"": ""APP"", ""101301"": ""PAM"", ""101302"": ""PJD"", ""101303"": ""Istiqlal Party"", ""101304"": ""RNI"", ""101305"": ""Popular Movement (MP)"", ""101306"": ""UC"", ""101307"": ""USFP"", ""101308"": ""PPSF"", ""101309"": ""MDS"", ""101501"": ""Fatah"", ""101502"": ""Hamas"", ""101503"": ""DFLP"", ""101504"": ""PNI"", ""101505"": ""PFLP"", ""101506"": ""FIDA"", ""101507"": ""Hizb Ut-Tahrir"", ""101508"": ""PPSF"", ""101509"": ""PIJ"", ""101901"": ""DUP"", ""101902"": ""National Umma Party"", ""101903"": ""SCP"", ""101904"": ""Popular Congress Party"", ""101905"": ""SPLM"", ""101906"": ""Sudanese Communist Party"", ""101907"": ""Sudanese SDU"", ""101908"": ""Liberal Democrats"", ""101909"": ""Sudan ANU"", ""102101"": ""Ennahdha"", ""102102"": ""Afek Tounes"", ""102103"": ""Al Jomhouri"", ""102104"": ""PTT"", ""102105"": ""Nidaa Tounes"", ""102106"": ""Al Massar"", ""102107"": ""Popular Front (ej-Jabha)"", ""102108"": ""Congress for the Republic"", ""102109"": ""Ettakatol"", ""105010"": ""Egyptian Patriotic Movement"", ""107010"": ""State of Law Coalition"", ""108010"": ""Zamzam"", ""1010010"": ""Tashnag"", ""1011010"": ""The Message"", ""1012010"": ""El Wiam (PEDS)"", ""1013010"": ""PSU"", ""1015010"": ""PPP"", ""1019010"": ""Nile Valley Unity Party"", ""1021010"": ""UPL""}",,,0.0,1021010.0
201,Q104,Q104. Some people decide to leave their countries to live somewhere else. Have you ever thought about emigrating from your country?,float64,2398,2,2,"{""1"": ""Yes"", ""2"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,2.0
202,Q104A_2_1,Q104A. For economic reasons,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
203,Q104A_2_2,Q104A. For political reasons,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
204,Q104A_2_3,Q104A. Religious reasons,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
205,Q104A_2_4,Q104A. Security reasons,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
206,Q104A_2_5,Q104A. Education opportunities,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
207,Q104A_2_6,Q104A. Reunite with family,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
208,Q104A_2_7,Q104A. Corruption,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
209,Q104A_2_8,Q104A. Other. Other,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
210,Q104A_2_98,Q104A. Don’t know,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
211,Q104A_2_99,Q104A. Refused to answer,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
212,Q104B_1,Q104B. Saudi Arabia,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
213,Q104B_2,Q104B. The United Arab Emirates,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
214,Q104B_3,Q104B. Qatar,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
215,Q104B_4,Q104B. Bahrain,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
216,Q104B_5,Q104B. Kuwait,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
217,Q104B_6,Q104B. Oman,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
218,Q104B_7,Q104B. Egypt,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
219,Q104B_8,Q104B. Jordan,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
220,Q104B_9,Q104B. Lebanon,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
221,Q104B_10,Q104B. Morocco,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
222,Q104B_11,Q104B. Algeria,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
223,Q104B_12,Q104B. Tunisia,float64,0,2400,0,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,,
224,Q104B_13,Q104B. Turkey,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
225,Q104B_14,Q104B. The United States,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
226,Q104B_15,Q104B. Canada,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
227,Q104B_16,Q104B. The United Kingdom,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
228,Q104B_17,Q104B. Eastern Europe,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
229,Q104B_18,Q104B. France,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
230,Q104B_19,Q104B. Germany,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
231,Q104B_20,Q104B. Spain,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
232,Q104B_21,Q104B. Italy,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
233,Q104B_22,Q104B. Western Europe-Other,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
234,Q104B_23,Q104B. Sub-Saharan Africa,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
235,Q104B_24,Q104B. China,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
236,Q104B_25,Q104B. Australia,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
237,Q104B_26,Q104B. Other,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
238,Q104B_98,Q104B. Don’t know,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
239,Q104B_99,Q104B. Refused to answer,float64,971,1429,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
240,Q104C,Q104C. Would you consider leaving your country even if you didn’t have the required papers?,float64,969,1431,3,"{""1"": ""Yes"", ""2"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
241,Q1017,Q1017. Does your family receive remittances from any immediate or extended family member living abroad?,float64,2398,2,6,"{""1"": ""Yes, monthly"", ""2"": ""Yes, a few times a year"", ""3"": ""Yes, once a year"", ""4"": ""No"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
242,Q905,Q905. To what extent do you think Sub-Saharan migrants are discriminated against in your country?,float64,0,2400,0,"{""1"": ""To a great extent"", ""2"": ""To a medium extent"", ""3"": ""To a small extent"", ""4"": ""Not at all"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
243,Q861,"Q861. When you hear someone who is from a Western country say something disrespectful of your country, to what extent do you feel personally offended?",float64,1192,1208,6,"{""1"": ""Extremely offended"", ""2"": ""Somewhat offended"", ""3"": ""Not very offended"", ""4"": ""Not at all offended"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
244,Q862,"Q862. When you hear someone who is from a different Arab country say something disrespectful of your country, to what extent do you feel personally offended?",float64,1156,1244,5,"{""1"": ""Extremely offended"", ""2"": ""Somewhat offended"", ""3"": ""Not very offended"", ""4"": ""Not at all offended"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,98.0
245,Q870A_2,"Q870A_2. In your opinion, which group of people faces difficulty working their way out of the lower class because they are discriminated against in your country?",float64,952,1448,13,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""5"": ""Tribally defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""10"": ""Religious group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
246,Q870B_2,"Q870B_2. In your opinion, which group of people faces difficulty accessing public healthcare services because they are discriminated against in your country?",float64,905,1495,13,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""5"": ""Tribally defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""10"": ""Religious group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
247,Q870A_MAUR_2,"Q870A_MAUR_2. In your opinion, which group of people faces difficulty working their way out of the lower class because of unequal opportunity?",float64,0,2400,0,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""5"": ""Tribally defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""10"": ""Religious group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
248,Q870B_MAUR_2,"Q870B_MAUR_2. In your opinion, which group of people faces difficulty accessing public healthcare services because of unequal opportunity?",float64,0,2400,0,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""5"": ""Tribally defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""10"": ""Religious group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
249,Q870A_KUW_2,"Q870A_KUW_2. In your opinion, which group of people faces difficulty working their way out of the lower class because they are discriminated against in your country?",float64,0,2400,0,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""5"": ""Tribally defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""10"": ""Religious group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
250,Q870B_KUW_2,"Q870B_KUW_2. In your opinion, which group of people faces difficulty accessing public healthcare services because they are discriminated against in your country?",float64,0,2400,0,"{""1"": ""No group"", ""2"": ""No one more than the other"", ""3"": ""Class defined group"", ""4"": ""Geography defined group"", ""6"": ""Racially defined group"", ""7"": ""Gender defined group"", ""8"": ""Age defined group"", ""9"": ""Ethnically defined group"", ""11"": ""IDP/Refugee/Migrant"", ""12"": ""Other"", ""13"": ""Nationality defined group"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
251,Q871_1,Q871_1. How are members of this group treated by the government compared with other groups?,float64,1618,782,5,"{""1"": ""Better"", ""2"": ""Same"", ""3"": ""Worse"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
252,Q871_3,Q871_3. How are members of this group treated by other members of society who are not in this group?,float64,1614,786,5,"{""1"": ""Better"", ""2"": ""Same"", ""3"": ""Worse"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,1.0,99.0
253,Q871_MAUR_1,Q871_MAUR_1. The government,float64,0,2400,0,"{""1"": ""Better"", ""2"": ""Same"", ""3"": ""Worse"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
254,Q871_MAUR_3,Q871_MAUR_3. Other members of society who are not in this group,float64,0,2400,0,"{""1"": ""Better"", ""2"": ""Same"", ""3"": ""Worse"", ""98"": ""Don’t know"", ""99"": ""Refused to answer"", ""100"": ""The respondent does not wish to continue""}",,,,
