id,psu,country,splita,splitb,wave,q1,a1,q13,wt,stratum,sample,mode,Q1001,Q1001GCC,Q1002,Q100,Q2061A,Q2061B,Q101,Q101A,Q102,Q108_1,Q108_2,Q108_3,Q108_4,Q109AGCC_1,Q109AGCC_2,Q104,Q104A,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q104A_98,Q104A_99,Q104B_KSA,Q104B_UAE,Q104B_QA,Q104B_BA,Q104B_KU,Q104B_OM,Q104B_EG,Q104B_JO,Q104B_LEB,Q104B_MO,Q104B_AL,Q104B_TUN,Q104B_TUR,Q104B_US,Q104B_CAN,Q104B_UK,Q104B_EEU,Q104B_FR,Q104B_GER,Q104B_ESP,Q104B_IT,Q104B_WEUOTHER,Q104B_SSA,Q104B_OTHER,Q104B_DK,Q104B_REF,Q104B_WEU,Q104C,Q105,Q103,Q201A_1,Q201A_2,Q201A_3,Q201A_5,Q201A_41,Q201A_42,Q201A_7,Q201B_6,Q201B_13,Q201B_20,Q201B_31,Q201B_12,Q201C_37,Q201C_38,Q201C_39,Q201C_32,Q201C_32GCC,Q201C_40,Q513,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q204_22,Q204B_13,Q204B_15,Q204C_13,Q204C_15,Q205_1,Q205_4,Q205_4LEB,Q205_6,Q205_7,Q214,Q211D,Q209B,Q210,Q211,Q211A,Q211B,Q211C,Q213B,Q213A_1,Q213A_2,Q213A_3,Q209,Q216,Q218_2,Q218_5,Q218_6,Q501,Q501A,Q266,Q502_1,Q502_2,Q502_4,Q265,Q263,Q404,Q301A,Q301B,Q301BGCC,Q303A,Q302,Q503A,Q505A,Q301C,Q601A,Q516A,Q515A2,Q511,Q512,Q514,Q514A,Q523GCC,Q516_1,Q516_2,Q516_3,Q516_4,Q423_1,Q423_2,Q423_3,Q409,Q424,Q412A3,Q412A4,Q412A6,Q412A7,Q412A8,Q412A9,Q412A10,Q412A14,Q412A98,Q412A99,Q421,Q521_1,Q521_4,Q521_5,Q521A_3,Q521A_4,Q852,Q853A,Q853B,Q854,Q855A,Q855B,Q851_E1,Q851_E2,Q851A,Q851B,Q851C,Q851D_1,Q851D_2,Q851D_3,Q851D_4,Q851D_5,Q851D_6,Q851D_7,Q851D_98,Q851D_99,Q860A,Q860B,Q860C,Q860D,Q1012,Q1012A,Q609,Q609A,Q610_8,Q610_5A,Q610_5B,Q610_6A,Q610_6B,Q610_9,Q601_1,Q601_3,Q601_4,Q601_7,Q601_9,Q601_9A,Q601_14,Q601_18,Q601_20,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B,Q604A_1,Q604A_3,Q604B_1,Q604B_3,Q604_1,Q604_3,Q604_6,Q604_7,Q606_1,Q606_2,Q606_3,Q606_4,Q606_8,Q607_2,Q607_6,Q607_7,Q605,Q605A_1,Q605A_2,Q605A_3,Q605A_4,Q605B,Q700A_1,Q700A_2,Q700A_8,Q700A_9,Q700A_4,Q700A_3,Q700A_13,Q700A_12,Q701C_1,Q701C_2,Q701C_3,Q701C_4,Q701C_5,Q701C_6,Q701F_1,Q701F_2,Q701F_3,Q701G_1,Q701G_2,Q701G_3,Q701G_4,Q701G_5,Q701H,Q703,Q705,Q706A,Q706B,Q707,Q707_1,Q707_2,Q707_3,Q707_4,Q707_5,Q707_6,Q707_7,Q707_8,Q725_1,Q725_2,Q725_3,Q725_4,Q709B,Q7141A,Q7141B,Q833,Q841,Q1003GCCA,Q1003,Q1020JO,Q1001A,Q1001B,Q1001C,Q1001D,Q1005,Q1006,Q1006A,Q1006A_GCC,Q1006C,Q1006C_GCC,Q1006C_GCC1,Q1006D,Q1006E,Q1006F_1,Q1006F,Q1006G,Q1010,Q1010C,Q1010B1,Q1010B2,Q1018,Q1018A,Q1018B,Q1018C,Q1018D,Q1018E,Q1018F,Q1014A,Q1015A_LEB,Q1015B_LEB,Q1015C_LEB,Q1015A_JO,Q1015B_JO,Q1015C_JO,Q1015A_PAL,Q1015B_PAL,Q1015C_PAL,Q1015A_MO,Q1015B_MO,Q1015C_MO,Q1015A_TUN,Q1015B_TUN,Q1015C_TUN,Q1015A_EG,Q1015B_EG,Q1015C_EG,Q1015A_SUD,Q1015B_SUD,Q1015C_SUD,Q1015_YEM,Q1015A_YEM,Q1015A_IR,Q1015B_IR,Q1015C_IR,Q1015A_AL,Q1015B_AL,Q1015C_AL,Q1015A_LI,Q1015B_LI,Q1015C_LI,Q1015A_KU,Q1015B_KU,Q1015C_KU,Q1015A_QA,Q1015B_QA,Q1015C_QA,Q1016,Q1017,E2001B
921.0,116.0,Tunisia,1.0,1.0,5.0,Bizerte,North,rural,1.9299346810379412,13.0,main sample,CAPI,30.0,,male,between,economic situation,political/party issues,very bad,better,don't know,very serious,serious,very serious,don't know,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,some trust,no trust,no trust,no trust,some trust,little trust,great trust,no trust,don't know,don't know,don't know,,,,,,,dissatisfied,very dissatisfied,very dissatisfied,very bad,bad,good,bad,,bad,bad,,,difficult,difficult,,difficult,difficult,yes,no,don't know,large extent,small extent,don't know,necessary,,often,yes,yes,yes,agree,disagree,strongly disagree,agree,refused,no,no,no,once,never,never,unable to give anything,statement 1,interested,no,,,statement 3,no,no party,don't know,no,agree,statement 2,statement 3,1.0,unsuitable,agree,,,agree,agree,agree,agree,2 hrs,10 hrs+,0 hrs,throughout day,2 hrs,mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,social media,not at all,medium extent,limited extent,agree,refused,,,,,,,often,rarely,no,,,,,,,,,,,,1.0,,,,Muslim,Just a Muslim,somewhat religious,once a month,never,rarely,,sometimes,,never,agree,agree,disagree,,disagree,,agree,agree,,neither nor,like,neither nor,neither nor,,moderate degree,no degree,,,,,,,agree,don't know,disagree,agree,agree,disagree,agree,refused,refused,,,,,,refused,become weaker,become stronger,become weaker,remain the same,refused,become stronger,don't know,refused,refused,refused,refused,,,don't know,small extent,small extent,yes,yes,no,yes,yes,gaining influence,the same,,refused,neither,disagree,,,,,,,,,bad,bad,good,,disagree,other,,not extent,political divide,,Bachelor,,Bizerte,30.0,both,stay,unemployed,,,,,,,,,yes,yes,temporary,single,,,,1.0,cognitive,,with some difficulty,,easily,,1,,,,,,,,,,,,,below median,<100,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
822.0,103.0,Tunisia,1.0,1.0,5.0,Bizerte,North,urban,0.6006873063252988,12.0,main sample,CAPI,47.0,,female,between,economic situation,internal stability and security,very bad,worse,much worse,very serious,serious,not serious,very serious,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,no,ensured,not trusted,no trust,little trust,no trust,no trust,little trust,some trust,no trust,great trust,no trust,no trust,no trust,no trust,,,,,,,4.,very dissatisfied,very dissatisfied,very bad,bad,bad,very bad,,bad,very bad,,,easy,difficult,,difficult,never tried,no,no,disagree,large extent,no extent,a few,highly unnecessary,,often,yes,no,yes,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,no,no,yes,never,never,never,statement 2,statement 2,very uninterested,no,,,statement 3,no,other,strongly agree (S2),no,agree,statement 3,statement 3,4.0,4.,disagree,,,agree,agree,agree,agree,0 hrs,10 hrs+,0 hrs,throughout day,10 hrs,mentioned,not mentioned,not mentioned,mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,social media,not at all,not at all,not at all,agree,disagree,,,,,,,often,rarely,no,,,,,,,,,,,,2.0,,,,Muslim,Sunni,not religious,never,,always,,always,,,agree,agree,disagree,,strongly disagree,,agree,strongly disagree,,neither nor,neither nor,neither nor,neither nor,,no degree,no degree,,,,,,,disagree,disagree,disagree,strongly disagree,agree,disagree,agree,agree,statement 5,,,,,,become stronger,don't know,don't know,don't know,become weaker,don't know,become weaker,don't know,increase,increase, decrease,don't know,,,no extent,no extent,large extent,yes,yes,yes,yes,yes,internal stability,open up,,agree,statement 1,agree,,,,,,,,,bad,don't know,good,,agree,Israel,,great extent,political divide,,secondary education,,Bizerte,12.0,both,stay,housewife,,,,,,,,,yes,yes,permanent,separated,,yes,0.0,0.0,,,,,,,1,,,,,,,,,,,,,above median,,don't know,,,,,,,,,,,,,,,,,,,,,,,,covers costs,,
810.0,102.0,Tunisia,1.0,2.0,5.0,Bizerte,North,urban,0.6006873063252988,12.0,main sample,CAPI,49.0,,female,between,public services,security,very bad,better,much worse,very serious,very serious,very serious,very serious,,,yes,education opportunities,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,no,not at all ensured,not trusted,no trust,no trust,no trust,no trust,no trust,no trust,little trust,great trust,no trust,no trust,no trust,no trust,,,,,,,dissatisfied,very dissatisfied,very dissatisfied,very bad,very bad,very bad,very bad,,very bad,very bad,,,easy,very difficult,,very difficult,very difficult,no,no,strongly disagree,large extent,no extent,most,highly unnecessary,,often,yes,yes,yes,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,no,yes,no,never,never,never,neither statement,statement 2,interested,yes,,,statement 2,no,no party,strongly agree (S2),no,strongly agree,statement 2,statement 1,dictatorship,unsuitable,strongly agree,,,strongly disagree,strongly agree,strongly disagree,agree,5 hrs,5 hrs,0 hrs,throughout day,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,not at all,not at all,great extent,agree,agree,,,,,,,never,never,no,,,,,,,,,,,,,1.0,,,Muslim,Sunni,religious,never,,never,,sometimes,,,strongly agree,strongly disagree,strongly disagree,,strongly disagree,,strongly agree,strongly disagree,,neither nor,neither nor,strongly dislike,neither nor,,no degree,no degree,,,,,,,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,statement 2,,,,,,become weaker,become weaker,become weaker,become weaker,become weaker,become weaker,become weaker,become weaker, decrease, decrease, decrease, decrease,,,don't know,don't know,large extent,yes,no,no,no,no,economic development,limit,,strongly agree,statement 2,strongly disagree,,,,,,,,,very bad,very bad,very bad,,strongly disagree,other,,great extent,both,,basic education,,Bizerte,13.0,rich,move,housewife,,,,,,,,,yes,yes,temporary,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,above median,,>1000,,,,,,,,,,,,,,,,,,,,,,,,able to save,,
876.0,110.0,Tunisia,2.0,1.0,5.0,Bizerte,North,urban,0.6384095663049049,12.0,main sample,CAPI,28.0,,female,between,economic situation,don't know,very bad,much better,much worse,,,,,,,yes,corruption,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,yes,not ensured,not trusted,no trust,no trust,don't know,little trust,don't know,no trust,don't know,,,,,,some trust,great trust,don't know,don't know,,don't know,dissatisfied,satisfied,don't know,very bad,very bad,very good,good,,,,very bad,don't know,difficult,difficult,,never tried,don't know,no,no,agree,large extent,large extent,don't know,,unnecessary,often,yes,no,yes,agree,disagree,agree,don't know,disagree,no,no,no,never,never,never,statement 2,statement 3,very uninterested,,statement 2,,don't know,no,no party,strongly agree (S1),no,agree,don't know,statement 3,don't know,unsuitable,,little by little,,don't know,agree,don't know,disagree,0 hrs,10 hrs,0 hrs,never,,,,,,,,,,,,face-to-face,not at all,limited extent,don't know,disagree,don't know,positive,,important,disagree,most of the time,often,never,never,no,,,,,,,,,,,,1.0,,,,Muslim,don't know,religious,five times a day,sometimes,never,,always,,never,agree,strongly disagree,strongly disagree,,,agree,agree,disagree,,neither nor,neither nor,neither nor,dislike,,,,no degree,no degree,,,,,agree,don't know,disagree,agree,don't know,disagree,agree,don't know,statement 1,strongly agree,don't know,disagree,disagree,don't know,become stronger,become stronger,don't know,become stronger,become stronger,don't know,don't know,don't know,remain the same,,remain the same,,remain the same,remain the same,small extent,don't know,medium extent,yes,yes,yes,yes,yes,improving citizens' lives,,don't know,don't know,statement 1,don't know,,,,,,,,,don't know,don't know,don't know,,don't know,,don't know,great extent,political divide,,elementary education,,Bizerte,7.0,rich,move,housewife,,,,,,,,,no,,,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,none,
906.0,114.0,Tunisia,2.0,3.0,5.0,Bizerte,North,rural,0.6451344714418366,13.0,main sample,CAPI,42.0,,female,between,economic situation,internal stability and security,very bad,worse,better,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,some trust,no trust,no trust,some trust,great trust,some trust,,,,,,some trust,some trust,don't know,some trust,,no trust,5.,very dissatisfied,satisfied,good,very bad,good,bad,,,,bad,bad,easy,difficult,,difficult,easy,no,no,disagree,large extent,medium extent,don't know,,unnecessary,sometimes,yes,yes,yes,agree,disagree,agree,strongly agree,disagree,no,no,yes,never,never,never,statement 2,statement 2,very uninterested,,statement 1,,statement 2,no,no party,agree (S2),no,agree,statement 3,statement 3,5.0,6.,,little by little,,agree,agree,agree,agree,2 hrs,10 hrs,0 hrs,never,,,,,,,,,,,,radio,medium extent,not at all,medium extent,agree,agree,positive,,important,agree,sometimes,sometimes,never,never,no,,,,,,,,,,,,,,,1.0,Muslim,other,somewhat religious,five times a day,always,never,,always,,sometimes,agree,disagree,disagree,,,agree,agree,agree,,like,like,like,like,,,,no degree,moderate degree,,,,,strongly agree,disagree,disagree,strongly agree,agree,agree,agree,agree,statement 5,agree,agree,disagree,disagree,statement 2,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,become stronger,become stronger, decrease,,increase,,increase,increase,large extent,no extent,large extent,yes,yes,yes,yes,no,internal stability,,internal factors,agree,statement 1,agree,,,,,,,,,bad,bad,good,,strongly disagree,,Israel,medium extent,political divide,,elementary education,,Kairouan,10.0,both,stay,housewife,,,,,,,,,yes,yes,temporary,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,none,
870.0,109.0,Tunisia,1.0,2.0,5.0,Bizerte,North,urban,1.290268942883673,12.0,main sample,CAPI,41.0,,female,between,public services,political/party issues,very bad,worse,much better,very serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,no trust,no trust,little trust,don't know,some trust,no trust,great trust,don't know,no trust,little trust,little trust,,,,,,,5.,very dissatisfied,very dissatisfied,very bad,very bad,good,very bad,,don't know,very bad,,,very difficult,very difficult,,very difficult,never tried,no,yes,agree,large extent,small extent,no one,unnecessary,,often,yes,yes,yes,strongly disagree,strongly agree,disagree,strongly agree,disagree,no,no,yes,never,never,never,statement 2,statement 1,uninterested,yes,,,statement 2,yes,Ennahda,strongly agree (S1),yes,strongly agree,statement 3,statement 3,4.0,5.,strongly agree,,,agree,strongly agree,agree,agree,2 hrs,0 hrs,0 hrs,once daily,2 hrs,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,television,great extent,great extent,not at all,agree,agree,,,,,,,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,other,religious,five times a day,always,never,,always,,rarely,strongly disagree,strongly agree,strongly disagree,,strongly disagree,,disagree,strongly agree,,neither nor,neither nor,like,strongly dislike,,large degree,no degree,,,,,,,strongly agree,disagree,disagree,disagree,strongly agree,don't know,agree,disagree,statement 1,,,,,,become stronger,become weaker,become weaker,become stronger,become stronger,become weaker,become stronger,become stronger, decrease, decrease, decrease, decrease,,,don't know,no extent,large extent,no,no,no,no,yes,gaining influence,open up,,strongly agree,statement 2,agree,,,,,,,,,very bad,very bad,very good,,strongly disagree,other,,great extent,political divide,,Bachelor,,Bizerte,41.0,both,move,housewife,,,,,,,,,yes,no,,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,above median,,551-650,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
924.0,116.0,Tunisia,1.0,3.0,5.0,Bizerte,North,rural,0.6384095663049049,13.0,main sample,CAPI,25.0,,female,between,public services,economic situation,very bad,much worse,the same,very serious,very serious,very serious,don't know,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,,,,,,,2.,satisfied,very dissatisfied,bad,don't know,very bad,very bad,,don't know,very bad,,,difficult,don't know,,don't know,very difficult,no,yes,don't know,large extent,small extent,everyone,highly necessary,,often,yes,no,yes,agree,don't know,agree,don't know,don't know,no,no,no,never,never,never,statement 1,statement 2,very uninterested,no,,,don't know,no,no party,agree (S1),no,don't know,statement 3,statement 3,5.0,2.,agree,,,don't know,don't know,don't know,don't know,2 hrs,0 hrs,0 hrs,throughout day,2 hrs,mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,medium extent,don't know,not at all,strongly disagree,strongly disagree,,,,,,,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,Sunni,somewhat religious,five times a day,most of the time,never,,always,,most of the time,agree,disagree,disagree,,agree,,agree,agree,,neither nor,neither nor,neither nor,dislike,,no degree,no degree,,,,,,,agree,don't know,don't know,agree,don't know,disagree,agree,disagree,don't know,,,,,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,increase,don't know,don't know,don't know,,,large extent,no extent,don't know,don't know,don't know,don't know,don't know,don't know,,don't know,,don't know,don't know,disagree,,,,,,,,,don't know,don't know,don't know,,don't know,don't know,,don't know,don't know,,basic education,,Bizerte,25.0,both,stay,housewife,,,,,,,,,yes,yes,permanent,married,,yes,2.0,0.0,,,,,,,1,,,,,,,,,,,,,above median,,450-500,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
848.0,106.0,Tunisia,1.0,2.0,5.0,Bizerte,North,urban,2.402749225301195,12.0,main sample,CAPI,49.0,,female,between,fighting terrorism,97.0,bad,worse,better,serious,don't know,not at all serious,serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,some trust,some trust,don't know,some trust,some trust,some trust,some trust,great trust,little trust,no trust,no trust,don't know,,,,,,,satisfied,dissatisfied,dissatisfied,don't know,very bad,don't know,very bad,,good,good,,,difficult,difficult,,easy,very difficult,no,no,agree,large extent,large extent,no one,unnecessary,,often,yes,no,yes,agree,agree,don't know,strongly agree,disagree,no,no,yes,never,never,never,statement 1,statement 2,very uninterested,no,,,statement 2,no,no party,don't know,no,disagree,statement 3,statement 4,democracy,suitable,disagree,,,disagree,disagree,don't know,agree,5 hrs,5 hrs,0 hrs,never,,,,,,,,,,,,don't know,not at all,great extent,not at all,disagree,strongly disagree,,,,,,,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,don't know,religious,five times a day,sometimes,sometimes,,always,,rarely,disagree,agree,agree,,agree,,agree,agree,,dislike,dislike,neither nor,don't know,,no degree,no degree,,,,,,,disagree,disagree,disagree,agree,agree,agree,disagree,don't know,statement 3,,,,,,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,increase,increase,don't know,increase,,,medium extent,no extent,large extent,yes,yes,yes,no,yes,economic development,open up,,agree,don't know,agree,,,,,,,,,very bad,don't know,good,,strongly disagree,Libya,,don't know,political divide,,elementary education,,Bizerte,46.0,poor,stay,housewife,,,,,,,,,yes,no,,married,,yes,6.0,0.0,,,,,,,3,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,able to save,,
900.0,113.0,Tunisia,1.0,1.0,5.0,Bizerte,North,rural,0.6451344714418366,13.0,main sample,CAPI,38.0,,female,don't know,don't know,other,very bad,worse,don't know,very serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,don't know,some trust,little trust,don't know,don't know,some trust,don't know,some trust,some trust,don't know,don't know,no trust,,,,,,,7.,dissatisfied,dissatisfied,bad,bad,don't know,bad,,bad,bad,,,never tried,never tried,,never tried,never tried,no,yes,agree,large extent,small extent,don't know,highly unnecessary,,often,yes,yes,yes,disagree,disagree,disagree,agree,disagree,no,no,no,never,never,never,statement 1,don't know,very uninterested,no,,,don't know,no,no party,don't know,no,disagree,don't know,statement 3,5.0,5.,agree,,,agree,agree,agree,agree,5 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,medium extent,great extent,not at all,disagree,disagree,,,,,,,never,never,no,,,,,,,,,,,,1.0,,,,Muslim,don't know,somewhat religious,five times a day,never,never,,rarely,,never,don't know,agree,disagree,,disagree,,agree,disagree,,neither nor,neither nor,neither nor,neither nor,,no degree,no degree,,,,,,,agree,don't know,disagree,agree,agree,don't know,agree,don't know,don't know,,,,,,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger, decrease, decrease, decrease, decrease,,,large extent,small extent,no extent,don't know,don't know,don't know,don't know,yes,gaining influence,the same,,don't know,statement 2,agree,,,,,,,,,don't know,don't know,don't know,,disagree,don't know,,don't know,political divide,,elementary education,,Bizerte,7.0,don't know,stay,housewife,,,,,,,,,yes,no,,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,201-300,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
886.0,111.0,Tunisia,1.0,2.0,5.0,Bizerte,North,urban,1.3856166244268793,12.0,main sample,CAPI,65.0,,female,don't know,security,internal stability and security,very bad,much worse,don't know,very serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not at all ensured,not trusted,don't know,don't know,don't know,don't know,don't know,no trust,don't know,some trust,don't know,don't know,don't know,don't know,,,,,,,don't know,very dissatisfied,don't know,don't know,don't know,don't know,don't know,,don't know,don't know,,,easy,don't know,,don't know,difficult,no,don't know,agree,don't know,,,don't know,,don't know,yes,yes,yes,agree,don't know,don't know,agree,disagree,no,no,no,never,never,never,don't know,don't know,very uninterested,don't know,,,don't know,no,no party,don't know,no,agree,don't know,statement 3,don't know,don't know,don't know,,,don't know,don't know,don't know,agree,2 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,don't know,don't know,don't know,don't know,disagree,,,,,,,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,don't know,don't know,five times a day,rarely,never,,rarely,,never,agree,disagree,disagree,,don't know,,agree,disagree,,neither nor,neither nor,neither nor,don't know,,no degree,no degree,,,,,,,disagree,don't know,don't know,disagree,agree,don't know,agree,agree,don't know,,,,,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,open up,,agree,don't know,don't know,,,,,,,,,don't know,don't know,don't know,,don't know,don't know,,don't know,don't know,,elementary education,,Bizerte,65.0,both,stay,housewife,,,,,,,,,no,,,married,,yes,1.0,0.0,,,,,,,1,,,,,,,,,,,,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,,
928.0,116.0,Tunisia,1.0,2.0,5.0,Bizerte,North,rural,0.6928083122134396,13.0,main sample,CAPI,59.0,,female,between,financial and administrative corruption,economic situation,very bad,much better,much worse,not serious,not serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,some trust,no trust,little trust,no trust,some trust,no trust,some trust,no trust,no trust,no trust,no trust,,,,,,,3.,dissatisfied,dissatisfied,bad,bad,bad,very bad,,bad,bad,,,easy,easy,,difficult,difficult,yes,yes,disagree,large extent,small extent,a few,necessary,,often,yes,yes,yes,disagree,disagree,disagree,disagree,disagree,no,no,no,never,never,never,statement 2,statement 2,very uninterested,yes,,,statement 3,no,no party,strongly agree (S2),no,agree,statement 3,statement 3,dictatorship,5.,agree,,,disagree,strongly disagree,strongly agree,agree,5 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,not at all,not at all,medium extent,agree,agree,,,,,,,never,never,no,,,,,,,,,,,,,2.0,,,Muslim,Sunni,religious,five times a day,always,never,,always,,always,disagree,agree,disagree,,strongly disagree,,disagree,disagree,,strongly dislike,neither nor,neither nor,dislike,,no degree,no degree,,,,,,,agree,strongly disagree,strongly disagree,agree,disagree,disagree,agree,strongly disagree,statement 3,,,,,,become stronger,become stronger,become stronger,become stronger,become stronger,remain the same,become stronger,become stronger,remain the same,increase,remain the same,increase,,,large extent,no extent,large extent,no,yes,yes,yes,no,improving citizens' lives,limit,,disagree,statement 2,disagree,,,,,,,,,bad,bad,good,,strongly disagree,US,,great extent,political divide,,elementary education,,Bizerte,59.0,both,stay,housewife,,,,,,,,,no,,,widowed,,yes,2.0,0.0,,,,,,,0.0,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,covers costs,,
